DateTime,Humidity(%),Temperature(°C),MQ5_LPG,MQ8_H2,MQ7_CO,MQ135_Alcohol,MQ135_CO2,MQ135_Toluen,MQ135_NH4,MQ135_Aceton
2024-12-22 01:34:23,72.40,23.70,0.84,52.22,0.63,1.27,425.12,0.53,4.20,0.45
2024-12-22 01:34:26,72.50,23.70,0.82,51.92,0.63,1.24,425.06,0.51,4.11,0.44
2024-12-22 01:34:28,72.50,23.70,0.81,51.23,0.62,1.24,425.06,0.51,4.11,0.44
2024-12-22 01:34:30,72.50,23.70,0.79,51.53,0.62,1.21,425.00,0.50,4.03,0.42
2024-12-22 01:34:32,72.50,23.70,0.80,51.53,0.62,1.20,424.98,0.49,4.00,0.42
2024-12-22 01:34:34,72.50,23.70,0.80,51.33,0.61,1.19,424.96,0.49,3.97,0.42
2024-12-22 01:34:37,72.60,23.70,0.78,51.53,0.63,1.31,425.19,0.54,4.28,0.46
2024-12-22 01:34:39,72.80,23.70,0.82,51.82,0.62,1.23,425.04,0.51,4.08,0.43
2024-12-22 01:34:41,72.80,23.70,0.80,51.63,0.62,1.21,425.00,0.50,4.03,0.42
2024-12-22 01:34:43,72.80,23.80,0.79,51.33,0.61,1.21,425.00,0.50,4.03,0.42
2024-12-22 01:34:45,72.70,23.70,0.87,52.71,0.65,1.33,425.23,0.55,4.34,0.47
2024-12-22 01:34:48,72.60,23.70,0.86,52.71,0.65,1.34,425.26,0.56,4.37,0.47
2024-12-22 01:34:50,72.50,23.80,0.87,53.01,0.65,1.35,425.28,0.56,4.40,0.48
2024-12-22 01:34:52,72.50,23.80,0.85,52.52,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-22 01:34:54,72.40,23.80,0.84,52.32,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-22 01:34:57,72.40,23.80,0.84,52.42,0.65,1.34,425.26,0.56,4.37,0.47
2024-12-22 01:34:59,72.40,23.80,0.87,52.81,0.65,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:35:01,72.30,23.80,0.90,53.41,0.66,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:35:03,72.30,23.80,0.91,53.41,0.67,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:35:05,72.30,23.80,0.90,53.31,0.67,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:35:08,72.30,23.80,0.86,52.42,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-22 01:35:10,72.30,23.80,0.87,52.71,0.65,1.34,425.26,0.56,4.37,0.47
2024-12-22 01:35:12,72.30,23.80,0.88,53.01,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:35:14,72.30,23.80,0.89,53.01,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:35:16,72.20,23.80,0.90,53.41,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:35:19,72.30,23.80,0.91,53.41,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:35:21,72.30,23.90,0.90,53.41,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:35:23,72.30,23.80,0.90,53.31,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:35:25,72.20,23.80,0.88,53.11,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:35:28,72.20,23.80,0.88,53.11,0.66,1.38,425.33,0.57,4.46,0.49
2024-12-22 01:35:30,72.20,23.80,0.87,52.81,0.65,1.37,425.30,0.57,4.43,0.48
2024-12-22 01:35:32,72.20,23.90,0.88,52.91,0.66,1.38,425.33,0.57,4.46,0.49
2024-12-22 01:35:34,72.20,23.90,0.87,52.81,0.65,1.35,425.28,0.56,4.40,0.48
2024-12-22 01:35:36,72.20,23.90,0.88,53.01,0.66,1.37,425.30,0.57,4.43,0.48
2024-12-22 01:35:39,72.20,23.90,0.86,52.42,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-22 01:35:41,72.10,23.90,0.91,53.31,0.67,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:35:43,72.10,23.90,0.91,53.31,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:35:45,72.10,23.90,0.91,53.61,0.67,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:35:47,72.00,23.90,0.93,53.61,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:35:50,72.10,23.90,0.94,53.91,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:35:52,72.00,23.90,0.95,54.21,0.69,1.53,425.61,0.64,4.83,0.54
2024-12-22 01:35:54,72.00,23.90,0.96,54.41,0.70,1.53,425.61,0.64,4.83,0.54
2024-12-22 01:35:56,72.00,23.90,0.96,54.31,0.69,1.51,425.59,0.63,4.80,0.54
2024-12-22 01:35:59,72.00,23.90,0.92,53.61,0.68,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:36:01,72.00,23.90,0.91,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:36:03,72.00,23.90,0.97,54.41,0.70,1.55,425.66,0.65,4.90,0.55
2024-12-22 01:36:05,72.00,23.90,0.97,54.71,0.70,1.55,425.66,0.65,4.90,0.55
2024-12-22 01:36:07,72.00,23.90,0.98,54.31,0.70,1.54,425.64,0.65,4.86,0.55
2024-12-22 01:36:10,72.00,23.90,0.92,53.61,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:36:12,72.00,24.00,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:36:14,72.00,23.90,0.96,54.21,0.70,1.53,425.61,0.64,4.83,0.54
2024-12-22 01:36:16,72.00,23.90,0.96,54.21,0.69,1.53,425.61,0.64,4.83,0.54
2024-12-22 01:36:18,72.00,23.90,0.96,54.11,0.69,1.51,425.59,0.63,4.80,0.54
2024-12-22 01:36:21,72.00,23.90,0.94,54.01,0.69,1.49,425.54,0.62,4.74,0.53
2024-12-22 01:36:23,72.00,24.00,0.93,53.71,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:36:25,72.00,24.00,0.94,53.71,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:36:27,72.00,23.90,0.93,53.51,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:36:30,72.00,23.90,0.93,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:36:32,72.00,24.00,0.93,53.81,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:36:34,72.00,24.00,0.92,53.61,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:36:36,72.00,24.00,0.92,53.71,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:36:38,72.10,24.00,0.93,53.81,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:36:41,72.10,23.90,0.93,53.91,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:36:43,72.00,23.90,0.92,53.71,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:36:45,72.00,24.00,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:36:47,72.00,24.00,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:36:49,72.00,24.00,0.90,53.41,0.66,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:36:52,72.10,24.00,0.91,53.41,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:36:54,72.10,24.00,0.91,53.31,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:36:56,72.00,24.00,0.91,53.31,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:36:58,71.90,24.00,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:01,72.00,24.00,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:03,72.00,24.00,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:05,72.00,24.00,0.91,53.41,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:37:07,72.00,24.00,0.92,53.61,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:37:09,71.90,24.00,0.90,53.51,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:37:12,71.90,24.00,0.92,53.71,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:37:14,71.90,24.00,0.92,53.61,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:37:16,71.80,24.00,0.90,53.21,0.67,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:37:18,71.90,24.00,0.87,52.71,0.65,1.35,425.28,0.56,4.40,0.48
2024-12-22 01:37:21,71.90,24.00,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:23,71.90,24.00,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:37:25,71.80,24.00,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:27,71.80,24.00,0.91,53.31,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:37:29,71.80,24.00,0.91,53.31,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:32,71.80,24.00,0.92,53.71,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:37:34,71.80,24.00,0.92,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:37:36,71.80,24.00,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:37:38,71.80,24.00,0.90,53.21,0.66,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:40,71.80,24.00,0.92,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:37:43,71.80,24.00,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:45,71.80,24.00,0.91,53.51,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:37:47,71.80,24.10,0.91,53.41,0.68,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:49,71.70,24.00,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:52,71.70,24.00,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:37:54,71.70,24.00,0.91,53.31,0.67,1.34,425.26,0.56,4.37,0.47
2024-12-22 01:37:56,71.70,24.00,0.91,53.41,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:37:58,71.70,24.10,0.86,52.71,0.65,1.33,425.23,0.55,4.34,0.47
2024-12-22 01:38:00,71.60,24.10,0.86,52.71,0.65,1.33,425.23,0.55,4.34,0.47
2024-12-22 01:38:03,71.60,24.10,0.86,52.71,0.65,1.34,425.26,0.56,4.37,0.47
2024-12-22 01:38:05,71.50,24.10,0.91,53.51,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:38:07,71.50,24.10,0.91,53.41,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:38:09,71.50,24.10,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:38:11,71.50,24.10,0.91,53.41,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:38:14,71.50,24.10,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:38:16,71.40,24.10,0.91,53.41,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:38:18,71.40,24.10,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:38:20,71.40,24.10,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:38:23,71.40,24.10,0.91,53.41,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:38:25,71.40,24.10,0.90,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:38:27,71.40,24.10,0.90,53.41,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:38:29,71.40,24.10,0.87,52.61,0.65,1.34,425.26,0.56,4.37,0.47
2024-12-22 01:38:31,71.30,24.10,0.91,53.31,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:38:34,71.30,24.10,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:38:36,71.30,24.10,0.92,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:38:38,71.30,24.10,0.92,53.61,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:38:40,71.30,24.10,0.92,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:38:42,71.20,24.10,0.91,53.51,0.67,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:38:45,71.20,24.10,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:38:47,71.20,24.10,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:38:49,71.20,24.10,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:38:51,71.20,24.10,0.92,53.41,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:38:54,71.20,24.10,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:38:56,71.20,24.10,0.91,53.31,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:38:58,71.20,24.10,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:39:00,71.10,24.10,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:39:02,71.20,24.10,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:05,71.10,24.20,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:07,71.10,24.20,0.91,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:39:09,71.10,24.10,0.92,53.51,0.67,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:39:11,71.10,24.10,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:13,71.10,24.20,0.91,53.31,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:16,71.10,24.20,0.91,53.51,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:18,71.10,24.10,0.90,53.31,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:20,71.10,24.10,0.90,53.41,0.67,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:39:22,71.10,24.20,0.91,53.51,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:39:25,71.10,24.10,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:27,71.00,24.20,0.91,53.41,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:39:29,71.10,24.10,0.91,53.41,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:31,71.10,24.20,0.90,53.21,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:39:33,71.10,24.20,0.91,53.31,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:36,71.00,24.20,0.90,53.31,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:39:38,71.00,24.20,0.90,53.21,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:39:40,71.00,24.20,0.90,53.21,0.66,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:39:42,71.00,24.20,0.90,53.11,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:39:44,71.00,24.20,0.89,53.21,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:39:47,71.00,24.20,0.88,53.11,0.66,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:39:49,71.00,24.20,0.90,53.21,0.67,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:39:51,71.00,24.20,0.90,53.21,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:39:53,71.00,24.20,0.89,53.21,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:39:56,71.00,24.20,0.85,52.71,0.66,1.38,425.33,0.57,4.46,0.49
2024-12-22 01:39:58,71.00,24.20,0.90,53.11,0.66,1.38,425.33,0.57,4.46,0.49
2024-12-22 01:40:00,70.90,24.20,0.89,53.11,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:40:02,70.90,24.20,0.89,53.11,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:40:04,70.90,24.20,0.90,53.21,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:40:07,70.90,24.20,0.89,53.11,0.66,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:40:09,70.90,24.20,0.89,53.11,0.66,1.40,425.37,0.58,4.52,0.50
2024-12-22 01:40:11,70.90,24.20,0.94,54.11,0.69,1.51,425.59,0.63,4.80,0.54
2024-12-22 01:40:13,70.90,24.20,0.93,53.81,0.66,1.37,425.30,0.57,4.43,0.48
2024-12-22 01:40:15,70.90,24.20,0.94,53.91,0.69,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:40:18,70.90,24.20,0.89,53.01,0.66,1.38,425.33,0.57,4.46,0.49
2024-12-22 01:40:20,70.90,24.20,0.88,52.81,0.65,1.37,425.30,0.57,4.43,0.48
2024-12-22 01:40:22,70.90,24.20,0.87,52.81,0.65,1.35,425.28,0.56,4.40,0.48
2024-12-22 01:40:24,70.90,24.20,0.87,52.61,0.65,1.34,425.26,0.56,4.37,0.47
2024-12-22 01:40:27,70.80,24.20,0.87,52.81,0.65,1.35,425.28,0.56,4.40,0.48
2024-12-22 01:40:29,70.80,24.20,0.86,52.52,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-22 01:40:31,70.90,24.20,0.87,52.71,0.65,1.35,425.28,0.56,4.40,0.48
2024-12-22 01:40:33,70.80,24.20,0.85,52.32,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-22 01:40:35,70.80,24.20,0.85,52.32,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-22 01:40:38,70.80,24.20,0.86,52.52,0.65,1.30,425.17,0.54,4.25,0.46
2024-12-22 01:40:40,70.80,24.20,0.87,52.71,0.65,1.33,425.23,0.55,4.34,0.47
2024-12-22 01:40:42,70.80,24.20,0.87,52.81,0.65,1.35,425.28,0.56,4.40,0.48
2024-12-22 01:40:44,70.80,24.20,0.88,53.01,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:40:46,70.80,24.20,0.88,53.01,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:40:49,70.80,24.20,0.84,52.02,0.64,1.27,425.12,0.53,4.20,0.45
2024-12-22 01:40:51,70.80,24.20,0.89,53.21,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:40:53,70.80,24.20,0.90,53.11,0.66,1.38,425.33,0.57,4.46,0.49
2024-12-22 01:40:55,70.80,24.20,0.87,53.01,0.67,1.38,425.33,0.57,4.46,0.49
2024-12-22 01:40:58,70.80,24.20,0.87,52.91,0.66,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:41:00,70.80,24.20,0.95,54.21,0.69,1.53,425.61,0.64,4.83,0.54
2024-12-22 01:41:02,70.80,24.20,0.88,53.01,0.66,1.39,425.35,0.58,4.49,0.49
2024-12-22 01:41:04,70.70,24.20,0.86,52.81,0.66,1.38,425.33,0.57,4.46,0.49
2024-12-22 01:41:06,70.70,24.20,0.87,52.81,0.65,1.34,425.26,0.56,4.37,0.47
2024-12-22 01:41:09,70.70,24.20,0.87,52.81,0.65,1.35,425.28,0.56,4.40,0.48
2024-12-22 01:41:11,70.70,24.20,0.79,51.43,0.62,1.20,424.98,0.49,4.00,0.42
2024-12-22 01:41:13,70.70,24.20,0.82,52.12,0.64,1.26,425.10,0.52,4.17,0.44
2024-12-22 01:41:15,70.70,24.20,0.84,52.22,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-22 01:41:17,70.70,24.20,0.84,52.22,0.64,1.27,425.12,0.53,4.20,0.45
2024-12-22 01:41:20,70.70,24.20,0.85,52.42,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-22 01:41:22,70.80,24.20,0.86,52.42,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-22 01:41:24,70.70,24.20,0.92,53.61,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:41:26,70.70,24.20,0.91,53.41,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:41:29,70.70,24.20,0.92,53.51,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:41:31,70.70,24.20,0.92,53.61,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:41:33,70.70,24.20,0.93,53.71,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:41:35,70.70,24.20,0.94,53.91,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:41:37,70.70,24.20,0.92,53.71,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:41:40,70.70,24.20,0.91,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:41:42,70.70,24.20,0.91,53.51,0.67,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:41:44,70.70,24.20,0.92,53.61,0.67,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:41:46,70.70,24.20,0.91,53.31,0.67,1.43,425.42,0.59,4.58,0.50
2024-12-22 01:41:48,70.70,24.20,0.90,53.31,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:41:51,70.70,24.20,0.90,53.31,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:41:53,70.70,24.20,0.90,53.41,0.67,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:41:55,70.70,24.20,0.90,53.31,0.66,1.41,425.39,0.59,4.55,0.50
2024-12-22 01:41:57,70.70,24.20,0.91,53.41,0.67,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:42:00,70.70,24.20,0.94,53.81,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:42:02,70.70,24.20,0.94,53.81,0.68,1.50,425.56,0.63,4.77,0.53
2024-12-22 01:42:04,70.70,24.20,0.93,53.71,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:06,70.70,24.20,0.93,53.81,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:08,70.70,24.20,0.93,53.61,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:42:11,70.70,24.20,0.92,53.61,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:13,70.70,24.20,0.93,53.81,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:15,70.70,24.20,0.94,53.81,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:17,70.70,24.20,0.93,53.81,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:42:19,70.70,24.20,0.93,53.81,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:22,70.70,24.20,0.94,53.71,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:42:24,70.70,24.20,0.93,53.91,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:42:26,70.70,24.20,0.93,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:42:28,70.70,24.20,0.87,52.81,0.65,1.37,425.30,0.57,4.43,0.48
2024-12-22 01:42:31,70.70,24.20,0.93,53.81,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:33,70.70,24.20,0.93,53.81,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:42:35,70.70,24.20,0.93,53.81,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:42:37,70.70,24.20,0.93,53.81,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:42:39,70.70,24.20,0.93,53.71,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:42,70.70,24.20,0.93,53.81,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:42:44,70.70,24.20,0.93,53.71,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:42:46,70.70,24.20,0.92,53.61,0.67,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:42:48,70.70,24.20,0.92,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:42:50,70.70,24.20,0.92,53.61,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:42:53,70.70,24.20,0.91,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:42:55,70.70,24.20,0.92,53.61,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:42:57,70.70,24.20,0.91,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:42:59,70.70,24.20,0.93,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:43:02,70.70,24.20,0.92,53.61,0.68,1.45,425.47,0.61,4.64,0.51
2024-12-22 01:43:04,70.70,24.20,0.92,53.61,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:43:06,70.70,24.20,0.93,53.61,0.68,1.44,425.44,0.60,4.61,0.51
2024-12-22 01:43:08,70.70,24.20,0.92,53.71,0.68,1.46,425.49,0.61,4.67,0.52
2024-12-22 01:43:10,70.70,24.20,0.93,53.81,0.68,1.48,425.51,0.62,4.70,0.52
2024-12-22 01:43:13,70.70,24.20,0.92,53.71,0.68,1.46,425.49,0.61,4.67,0.52
