DateTime,Humidity(%),Temperature(°C),MQ5_LPG,MQ8_H2,MQ7_CO,MQ135_Alcohol,MQ135_CO2,MQ135_Toluen,MQ135_NH4,MQ135_Aceton
2024-12-21 20:52:58,66.40,24.50,0.87,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:00,66.40,24.50,0.86,52.86,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:02,66.40,24.50,0.86,52.56,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:53:04,66.30,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:07,66.30,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:09,66.30,24.50,0.86,52.76,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:53:11,66.40,24.50,0.87,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:13,66.30,24.50,0.87,52.76,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:15,66.30,24.50,0.87,52.76,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:18,66.30,24.50,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:20,66.30,24.50,0.86,52.76,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:22,66.30,24.50,0.86,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:24,66.30,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:27,66.30,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:29,66.30,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:31,66.40,24.50,0.85,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:33,66.40,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:35,66.50,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:38,66.40,24.50,0.85,52.56,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:53:40,66.50,24.50,0.86,52.56,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:42,66.50,24.50,0.85,52.45,0.65,1.30,425.17,0.54,4.25,0.46
2024-12-21 20:53:44,66.40,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:46,66.40,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:53:49,66.30,24.50,0.86,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:51,66.30,24.50,0.85,52.45,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:53:53,66.30,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:55,66.40,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:53:58,66.30,24.50,0.86,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:54:00,66.30,24.50,0.85,52.66,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:54:02,66.30,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:04,66.30,24.50,0.85,52.66,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:54:06,66.30,24.50,0.85,52.45,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:09,66.30,24.50,0.85,52.56,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:54:11,66.30,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:54:13,66.30,24.50,0.86,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:15,66.40,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:17,66.40,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:20,66.40,24.50,0.85,52.56,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:22,66.40,24.50,0.87,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:24,66.50,24.50,0.86,52.66,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:26,66.40,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:29,66.40,24.50,0.87,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:31,66.40,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:33,66.40,24.50,0.85,52.76,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:35,66.40,24.50,0.85,52.56,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:54:37,66.40,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:40,66.40,24.50,0.86,52.56,0.64,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:42,66.50,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:44,66.40,24.50,0.87,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:46,66.40,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:48,66.40,24.50,0.86,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:51,66.40,24.50,0.86,52.56,0.64,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:53,66.30,24.50,0.87,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:54:55,66.40,24.50,0.87,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:54:57,66.50,24.50,0.87,52.76,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:00,66.40,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:02,66.50,24.50,0.86,52.45,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:55:04,66.50,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:06,66.50,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:08,66.50,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:11,66.40,24.50,0.86,52.86,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:13,66.50,24.50,0.86,52.45,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:55:15,66.40,24.50,0.86,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:17,66.40,24.50,0.85,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:55:19,66.40,24.50,0.86,52.76,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:55:22,66.40,24.50,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:55:24,66.50,24.50,0.85,52.45,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:26,66.40,24.50,0.87,52.76,0.65,1.36,425.28,0.56,4.41,0.48
2024-12-21 20:55:28,66.50,24.50,0.86,52.45,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:31,66.50,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:33,66.40,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:35,66.40,24.50,0.86,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:55:37,66.40,24.50,0.85,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:55:39,66.40,24.50,0.86,52.66,0.64,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:42,66.40,24.50,0.87,52.76,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:55:44,66.40,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:46,66.30,24.50,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:55:48,66.30,24.50,0.85,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:55:50,66.40,24.50,0.85,52.66,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:55:53,66.40,24.50,0.85,52.56,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:55:55,66.40,24.50,0.85,52.45,0.64,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:57,66.40,24.50,0.85,52.76,0.64,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:55:59,66.40,24.50,0.85,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:02,66.40,24.50,0.85,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:56:04,66.50,24.50,0.86,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:06,66.50,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:56:08,66.50,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:10,66.50,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:56:13,66.50,24.50,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:56:15,66.50,24.50,0.85,52.56,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:56:17,66.50,24.50,0.85,52.56,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:19,66.50,24.50,0.85,52.45,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:56:21,66.50,24.50,0.86,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:24,66.50,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:56:26,66.40,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:56:28,66.50,24.50,0.86,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:56:30,66.40,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:33,66.50,24.50,0.85,52.56,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 20:56:35,66.40,24.50,0.85,52.45,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:56:37,66.50,24.50,0.85,52.56,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:39,66.50,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:56:41,66.40,24.50,0.85,52.25,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:56:44,66.40,24.50,0.85,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:46,66.40,24.50,0.84,52.56,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:48,66.40,24.50,0.85,52.45,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 20:56:50,66.50,24.50,0.85,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:52,66.50,24.50,0.85,52.35,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:55,66.40,24.50,0.84,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:56:57,66.40,24.50,0.85,52.56,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-21 20:56:59,66.40,24.50,0.84,52.35,0.65,1.30,425.17,0.54,4.25,0.46
2024-12-21 20:57:01,66.40,24.50,0.85,52.25,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-21 20:57:04,66.40,24.50,0.85,52.45,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 20:57:06,66.40,24.50,0.85,52.45,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 20:57:08,66.40,24.50,0.85,52.66,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:57:10,66.40,24.50,0.85,52.45,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:12,66.40,24.50,0.86,52.56,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:15,66.40,24.50,0.85,52.45,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:17,66.40,24.50,0.85,52.45,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:19,66.50,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:57:21,66.40,24.50,0.85,52.35,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:23,66.50,24.50,0.85,52.45,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:26,66.50,24.50,0.85,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:57:28,66.50,24.50,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:30,66.40,24.50,0.85,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:32,66.50,24.50,0.85,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:35,66.40,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:37,66.40,24.50,0.86,52.76,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:39,66.40,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:57:41,66.40,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:57:43,66.50,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:57:46,66.50,24.50,0.87,52.76,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:57:48,66.50,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:57:50,66.50,24.50,0.86,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:57:52,66.40,24.50,0.86,52.66,0.65,1.36,425.28,0.56,4.41,0.48
2024-12-21 20:57:54,66.40,24.50,0.85,52.66,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:57:57,66.40,24.50,0.87,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:57:59,66.40,24.50,0.86,52.45,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:58:01,66.40,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:03,66.40,24.50,0.86,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:06,66.40,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:58:08,66.40,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:10,66.40,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:12,66.30,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:14,66.30,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:17,66.40,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:19,66.30,24.50,0.86,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:21,66.30,24.50,0.86,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:23,66.30,24.50,0.86,52.66,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:58:25,66.40,24.50,0.87,52.76,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:28,66.40,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:30,66.40,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:32,66.40,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:34,66.40,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:37,66.50,24.50,0.86,52.56,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:58:39,66.50,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:41,66.50,24.50,0.85,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:58:43,66.50,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:45,66.50,24.50,0.87,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:48,66.50,24.50,0.86,52.86,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:58:50,66.60,24.50,0.87,52.66,0.65,1.34,425.26,0.56,4.38,0.47
2024-12-21 20:58:52,66.50,24.50,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:58:54,66.50,24.50,0.85,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:58:56,66.50,24.50,0.86,52.76,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:58:59,66.60,24.50,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:59:01,66.50,24.50,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 20:59:03,66.50,24.50,0.85,52.66,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:05,66.60,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:08,66.60,24.50,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:59:10,66.60,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:12,66.60,24.50,0.85,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:59:14,66.60,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:16,66.60,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:19,66.60,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:21,66.60,24.50,0.85,52.35,0.65,1.30,425.17,0.54,4.25,0.46
2024-12-21 20:59:23,66.60,24.50,0.85,52.45,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:59:25,66.60,24.50,0.86,52.45,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:59:27,66.60,24.50,0.86,52.35,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:59:30,66.70,24.50,0.85,52.56,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:32,66.60,24.50,0.85,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:34,66.60,24.50,0.86,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:36,66.60,24.50,0.85,52.45,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:59:39,66.60,24.50,0.84,52.35,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-21 20:59:41,66.60,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:43,66.60,24.50,0.85,52.35,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 20:59:45,66.60,24.50,0.85,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:47,66.70,24.50,0.86,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:50,66.70,24.50,0.85,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:52,66.60,24.50,0.85,52.35,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 20:59:54,66.70,24.50,0.84,52.56,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:56,66.70,24.50,0.85,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 20:59:58,66.70,24.40,0.85,52.56,0.65,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:00:01,66.70,24.50,0.85,52.56,0.65,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:00:03,66.70,24.50,0.85,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:05,66.80,24.50,0.85,52.56,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:00:07,66.70,24.40,0.85,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:10,66.70,24.50,0.87,52.66,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:12,66.70,24.50,0.84,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:14,66.80,24.50,0.85,52.45,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:00:16,66.80,24.40,0.85,52.76,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:00:18,66.80,24.40,0.85,52.45,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:00:21,66.70,24.50,0.85,52.35,0.65,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:00:23,66.70,24.50,0.85,52.45,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:00:25,66.80,24.50,0.84,52.45,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:00:27,66.80,24.50,0.85,52.35,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:29,66.80,24.50,0.85,52.56,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-21 21:00:32,66.70,24.40,0.85,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:34,66.70,24.50,0.84,52.35,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:00:36,66.70,24.50,0.84,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:38,66.80,24.50,0.84,52.25,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:00:41,66.80,24.40,0.85,52.25,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-21 21:00:43,66.70,24.50,0.84,52.35,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:45,66.70,24.40,0.84,52.35,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-21 21:00:47,66.70,24.50,0.84,52.35,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-21 21:00:49,66.80,24.50,0.84,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:00:52,66.80,24.50,0.85,52.56,0.64,1.28,425.15,0.53,4.22,0.45
2024-12-21 21:00:54,66.80,24.50,0.84,52.35,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:00:56,66.70,24.50,0.83,52.35,0.64,1.27,425.12,0.53,4.19,0.45
2024-12-21 21:00:58,66.70,24.50,0.85,52.35,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:01:00,66.80,24.50,0.84,52.45,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:01:03,66.80,24.50,0.85,52.35,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:01:05,66.70,24.40,0.85,52.45,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:01:07,66.80,24.40,0.85,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:01:09,66.80,24.50,0.84,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:01:12,66.80,24.40,0.84,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:01:14,66.80,24.40,0.85,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:01:16,66.80,24.50,0.84,52.56,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:01:18,66.70,24.50,0.85,52.56,0.64,1.30,425.17,0.54,4.25,0.46
2024-12-21 21:01:20,66.70,24.50,0.85,52.45,0.64,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:01:23,66.70,24.40,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:01:25,66.70,24.50,0.85,52.56,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:01:27,66.70,24.40,0.85,52.45,0.65,1.31,425.19,0.54,4.28,0.46
2024-12-21 21:01:29,66.70,24.50,0.86,52.66,0.64,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:01:32,66.70,24.50,0.86,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:01:34,66.70,24.50,0.85,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 21:01:36,66.70,24.40,0.86,52.56,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 21:01:38,66.70,24.40,0.86,52.56,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:01:40,66.80,24.40,0.85,52.66,0.65,1.32,425.21,0.55,4.31,0.46
2024-12-21 21:01:43,66.70,24.40,0.86,52.66,0.65,1.33,425.24,0.55,4.34,0.47
2024-12-21 21:01:45,66.70,24.40,0.86,52.56,0.66,1.33,425.24,0.55,4.34,0.47
2024-12-21 21:01:47,66.80,24.50,0.85,52.66,0.65,1.34,425.26,0.56,4.38,0.47
